date,Baseflow,Runoff,Direct Precip,PET,Creek Inflow,Dam Outflow,Obs
2020-12-21,13.110054903716064,0,0.458273756,-0.414705384,10.552291199999999,-11.232,1.7487404865080787
2020-12-22,13.051290625975664,0,0,-0.387425437,10.448092800000001,-11.1456,1.8018714888033482
2020-12-23,13.335518605618857,3.294861676802668,5.717060107573458,-0.485210707,9.71136,-11.1456,1.7798687889195886
2020-12-24,13.362217235461136,0,13.181386705337033,-0.552737825,9.557136000000002,-11.0592,1.779813582
2020-12-25,13.296112755377095,0,3.855281061444297,-0.803816573,12.009772799999999,-11.0592,1.7845190384988991
2020-12-26,13.265445175218385,0,0.6129439428355802,-0.278330233,12.4283808,-10.9728,1.7836396131440202
2020-12-27,13.140738199489848,1.447065612336791,16.53249957549305,-0.341593161,10.079078399999998,-10.9728,1.7993334101531602
2020-12-28,13.02545276714535,0,0.9337579252685814,-0.517278811,9.7168032,-10.8864,1.7156761134325258
2020-12-29,13.025210351150452,2.670962233195937,15.902345219432627,-0.575272308,10.654588799999999,-10.8864,1.805942802689606
2020-12-30,12.950294742162903,0,0,-0.270492714,10.6701408,-10.8,1.9095362400312113
2020-12-31,12.835438789983826,0,1.8445686329097413,-0.741913373,12.216787199999999,-10.8,1.8014207791642145
2021-01-01,12.67620631576904,0,17.620927687575236,-0.276313281,12.254976,-10.7136,1.8255103744685819
2021-01-02,12.567223348924296,0,6.496147846039481,-0.461244046,9.452592000000001,-10.7136,1.823597135402557
2021-01-03,12.399287029367407,0,0.30934037361658123,-0.384042289,9.3325824,-10.6272,1.8673614755690144
2021-01-04,12.260371640023305,0,0.6129439428355802,-0.331813728,9.3745728,-10.6272,1.8564298284901803
2021-01-05,12.110147479004274,0,0.15467018680839498,-0.349359523,9.0720864,-10.5408,1.8155715683340556
2021-01-06,11.912704792074674,0,0,-0.306975082,8.8306848,-10.5408,1.8465518855043395
2021-01-07,11.800244334217108,0,0.14893338240539455,-0.483204105,8.698752,-10.5408,1.836491510554903
2021-01-08,11.623585544871307,0,0,-0.555185594,8.57058624,-10.6272,1.8217910622708922
2021-01-09,11.499451838955666,0,0.15467018680818626,-0.442687835,8.44337088,-10.6272,1.8287043839225272
2021-01-10,11.329381437014927,0,0,-0.663614519,8.322030719999999,-10.7136,1.8290621613551095
2021-01-11,11.159614189078274,0,0.15467018681360442,-0.450111354,8.2031184,-10.8,1.804264650615365
2021-01-12,11.081625285865472,0,0,-0.254989745,8.086979519999998,-10.8,1.7895781669986883
2021-01-13,10.858584644914398,0,0.1489333823999764,-0.305273805,7.97358816,-10.8864,1.8600922739102927
2021-01-14,10.894652036764658,0,1.0826913076741844,-0.471986026,7.86284064,-10.8864,1.958468514686188
2021-01-15,10.755938755785474,0,2.463249380148322,-0.479024009,7.75399392,-10.9728,1.7998423740515537
2021-01-16,10.70864277690524,0,0.46401056043018574,-0.521248026,7.680363840000001,-10.9728,1.886969783852189
2021-01-17,10.61130837,0,0.30360356921358084,-0.442004736,7.64943264,-11.0592,1.8291334087053572
2021-01-18,10.42818482888666,0,0.9222843164575796,-0.595137791,7.580649599999999,-11.0592,1.6715017780316501
